
serial-no	timestamp	x	y	z
000000007ffe62c2	2018-08-09 06:58:04	-61	216	-148
000000007ffe62c2	2018-08-09 06:58:04	-30	210	-138
000000007ffe62c2	2018-08-09 06:58:06	-52	217	-133
000000007ffe62c2	2018-08-09 06:58:06	-49	212	-133
000000007ffe62c2	2018-08-09 06:58:06	-50	230	-159
000000007ffe62c2	2018-08-09 06:58:07	-53	228	-132
000000007ffe62c2	2018-08-09 06:58:07	-50	224	-141
000000007ffe62c2	2018-08-09 06:58:07	-41	217	-131
000000007ffe62c2	2018-08-09 06:58:07	-45	245	-151
000000007ffe62c2	2018-08-09 06:58:08	-27	248	-141
000000007ffe62c2	2018-08-09 06:58:08	-47	233	-140
000000007ffe62c2	2018-08-09 06:58:08	-51	233	-134
000000007ffe62c2	2018-08-09 06:58:09	-51	222	-129
000000007ffe62c2	2018-08-09 06:58:09	-42	208	-137
000000007ffe62c2	2018-08-09 06:58:09	-45	227	-153
000000007ffe62c2	2018-08-09 06:58:09	-35	214	-115
000000007ffe62c2	2018-08-09 06:58:10	-38	263	-160
000000007ffe62c2	2018-08-09 06:58:10	-26	219	-127
000000007ffe62c2	2018-08-09 06:58:11	-35	225	-124
000000007ffe62c2	2018-08-09 06:58:11	-48	232	-155
000000007ffe62c2	2018-08-09 06:58:11	-29	223	-107
000000007ffe62c2	2018-08-09 06:58:11	-41	243	-137
000000007ffe62c2	2018-08-09 06:58:12	-50	216	-130
000000007ffe62c2	2018-08-09 06:58:12	-43	229	-145
000000007ffe62c2	2018-08-09 06:58:12	-41	237	-142
000000007ffe62c2	2018-08-09 06:58:12	-35	245	-101
000000007ffe62c2	2018-08-09 06:58:13	-46	231	-148
000000007ffe62c2	2018-08-09 06:58:13	-43	247	-130
000000007ffe62c2	2018-08-09 06:58:13	-31	219	-149
000000007ffe62c2	2018-08-09 06:58:13	-36	230	-145
000000007ffe62c2	2018-08-09 06:58:14	-34	235	-126
000000007ffe62c2	2018-08-09 06:58:14	-43	235	-139
000000007ffe62c2	2018-08-09 06:58:14	-55	224	-155
000000007ffe62c2	2018-08-09 06:58:14	-31	244	-143
000000007ffe62c2	2018-08-09 06:58:15	-19	238	-120
000000007ffe62c2	2018-08-09 06:58:15	-36	234	-131
000000007ffe62c2	2018-08-09 06:58:15	-12	256	-140
000000007ffe62c2	2018-08-09 06:58:16	-26	219	-109
000000007ffe62c2	2018-08-09 06:58:16	-48	239	-153
000000007ffe62c2	2018-08-09 06:58:16	-16	226	-136
000000007ffe62c2	2018-08-09 06:58:16	-31	246	-159
000000007ffe62c2	2018-08-09 06:58:17	-16	230	-141
000000007ffe62c2	2018-08-09 06:58:17	-36	230	-141
000000007ffe62c2	2018-08-09 06:58:17	-51	225	-143
000000007ffe62c2	2018-08-09 06:58:17	-33	227	-131
000000007ffe62c2	2018-08-09 06:58:18	-28	227	-149
000000007ffe62c2	2018-08-09 06:58:18	-26	243	-136
000000007ffe62c2	2018-08-09 06:58:18	-33	222	-121
000000007ffe62c2	2018-08-09 06:58:18	-21	215	-133
000000007ffe62c2	2018-08-09 06:58:19	-19	211	-139
000000007ffe62c2	2018-08-09 06:58:19	-40	210	-150
000000007ffe62c2	2018-08-09 06:58:19	-18	219	-124
000000007ffe62c2	2018-08-09 06:58:19	-32	219	-148
000000007ffe62c2	2018-08-09 06:58:20	-36	255	-152
000000007ffe62c2	2018-08-09 06:58:20	-32	233	-129
000000007ffe62c2	2018-08-09 06:58:20	-32	247	-157
000000007ffe62c2	2018-08-09 06:58:20	-28	243	-130
000000007ffe62c2	2018-08-09 06:58:21	-51	233	-125
000000007ffe62c2	2018-08-09 06:58:21	-34	238	-144
000000007ffe62c2	2018-08-09 06:58:21	-48	226	-133
000000007ffe62c2	2018-08-09 06:58:21	-33	231	-126
000000007ffe62c2	2018-08-09 06:58:22	-43	241	-155
000000007ffe62c2	2018-08-09 06:58:22	-42	255	-148
000000007ffe62c2	2018-08-09 06:58:22	-45	191	-117
000000007ffe62c2	2018-08-09 06:58:22	-54	217	-160
000000007ffe62c2	2018-08-09 06:58:23	-48	221	-134
000000007ffe62c2	2018-08-09 06:58:23	-48	244	-155
000000007ffe62c2	2018-08-09 06:58:23	-45	246	-148
000000007ffe62c2	2018-08-09 06:58:24	-45	225	-140
000000007ffe62c2	2018-08-09 06:58:24	-29	237	-135
000000007ffe62c2	2018-08-09 06:58:24	-43	237	-142
000000007ffe62c2	2018-08-09 06:58:25	-44	254	-136
000000007ffe62c2	2018-08-09 06:58:25	-35	228	-137
000000007ffe62c2	2018-08-09 06:58:25	-29	257	-149
000000007ffe62c2	2018-08-09 06:58:25	-35	237	-142
000000007ffe62c2	2018-08-09 06:58:26	-19	224	-135
000000007ffe62c2	2018-08-09 06:58:26	-33	277	-142
000000007ffe62c2	2018-08-09 06:58:26	-12	124	-122
000000007ffe62c2	2018-08-09 06:58:27	-21	217	-136
000000007ffe62c2	2018-08-09 06:58:27	-33	208	-135
000000007ffe62c2	2018-08-09 06:58:27	5	223	-121
000000007ffe62c2	2018-08-09 06:58:27	-2	235	-143
000000007ffe62c2	2018-08-09 06:58:28	-8	214	-164
000000007ffe62c2	2018-08-09 06:58:28	-8	259	-164
000000007ffe62c2	2018-08-09 06:58:28	-29	219	-132
000000007ffe62c2	2018-08-09 06:58:28	-30	217	-113
000000007ffe62c2	2018-08-09 06:58:29	-33	251	-129
000000007ffe62c2	2018-08-09 06:58:29	-17	216	-128
000000007ffe62c2	2018-08-09 06:58:29	-43	245	-149
000000007ffe62c2	2018-08-09 06:58:30	-28	231	-121
000000007ffe62c2	2018-08-09 06:58:30	-31	227	-131
000000007ffe62c2	2018-08-09 06:58:30	-40	245	-148
000000007ffe62c2	2018-08-09 06:58:31	-27	236	-133
000000007ffe62c2	2018-08-09 06:58:31	-33	225	-136
000000007ffe62c2	2018-08-09 06:58:31	-38	220	-126
000000007ffe62c2	2018-08-09 06:58:31	-36	244	-134
000000007ffe62c2	2018-08-09 06:58:32	-24	246	-118
000000007ffe62c2	2018-08-09 06:58:32	-27	245	-147
000000007ffe62c2	2018-08-09 06:58:32	-8	281	-183
000000007ffe62c2	2018-08-09 06:58:32	-16	214	-107
000000007ffe62c2	2018-08-09 06:58:33	-34	252	-143
000000007ffe62c2	2018-08-09 06:58:33	-26	236	-148
000000007ffe62c2	2018-08-09 06:58:35	-20	248	-135
000000007ffe62c2	2018-08-09 06:58:35	1	229	-140
000000007ffe62c2	2018-08-09 06:58:35	8	244	-114
000000007ffe62c2	2018-08-09 06:58:35	16	239	-150
000000007ffe62c2	2018-08-09 06:58:36	21	253	-140
000000007ffe62c2	2018-08-09 06:58:36	11	242	-134
000000007ffe62c2	2018-08-09 06:58:36	13	243	-128
000000007ffe62c2	2018-08-09 06:58:36	3	239	-135
000000007ffe62c2	2018-08-09 06:58:37	-9	234	-136
000000007ffe62c2	2018-08-09 06:58:37	-32	217	-123
000000007ffe62c2	2018-08-09 06:58:37	-36	245	-140
000000007ffe62c2	2018-08-09 06:58:38	-30	222	-134
000000007ffe62c2	2018-08-09 06:58:38	-46	226	-129
000000007ffe62c2	2018-08-09 06:58:38	-29	223	-134
000000007ffe62c2	2018-08-09 06:58:38	-3	229	-137
000000007ffe62c2	2018-08-09 06:58:39	-2	265	-145
000000007ffe62c2	2018-08-09 06:58:39	2	235	-126
000000007ffe62c2	2018-08-09 06:58:39	1	250	-127
000000007ffe62c2	2018-08-09 06:58:40	-5	240	-132
000000007ffe62c2	2018-08-09 06:58:40	-27	253	-131
000000007ffe62c2	2018-08-09 06:58:40	-27	225	-124
000000007ffe62c2	2018-08-09 06:58:40	-34	224	-149
000000007ffe62c2	2018-08-09 06:58:41	-45	217	-136
000000007ffe62c2	2018-08-09 06:58:41	-40	238	-145
000000007ffe62c2	2018-08-09 06:58:41	-42	225	-129
000000007ffe62c2	2018-08-09 06:58:41	-31	242	-133
000000007ffe62c2	2018-08-09 06:58:42	-36	231	-136
000000007ffe62c2	2018-08-09 06:58:42	-39	245	-139
000000007ffe62c2	2018-08-09 06:58:42	-41	225	-121
000000007ffe62c2	2018-08-09 06:58:42	-32	238	-132
000000007ffe62c2	2018-08-09 06:58:43	-23	245	-140
000000007ffe62c2	2018-08-09 06:58:43	-18	226	-145
000000007ffe62c2	2018-08-09 06:58:43	-36	226	-123
000000007ffe62c2	2018-08-09 06:58:44	-35	245	-135
000000007ffe62c2	2018-08-09 06:58:44	-32	227	-139
000000007ffe62c2	2018-08-09 06:58:44	-65	222	-130
000000007ffe62c2	2018-08-09 06:58:44	-73	233	-138
000000007ffe62c2	2018-08-09 06:58:45	-53	233	-150
000000007ffe62c2	2018-08-09 06:58:45	-47	210	-122
000000007ffe62c2	2018-08-09 06:58:45	-31	233	-139
000000007ffe62c2	2018-08-09 06:58:45	-40	249	-135
000000007ffe62c2	2018-08-09 06:58:46	-27	253	-148
000000007ffe62c2	2018-08-09 06:58:46	-24	234	-136
000000007ffe62c2	2018-08-09 06:58:46	-49	234	-141
000000007ffe62c2	2018-08-09 06:58:47	-34	237	-129
000000007ffe62c2	2018-08-09 06:58:47	-44	231	-129
000000007ffe62c2	2018-08-09 06:58:47	-39	231	-122
000000007ffe62c2	2018-08-09 06:58:47	-31	235	-132
000000007ffe62c2	2018-08-09 06:58:48	-26	241	-134
000000007ffe62c2	2018-08-09 06:58:48	-18	247	-151
000000007ffe62c2	2018-08-09 06:58:48	-34	240	-136
000000007ffe62c2	2018-08-09 06:58:48	-32	244	-146
000000007ffe62c2	2018-08-09 06:58:49	-40	241	-136
000000007ffe62c2	2018-08-09 06:58:49	-41	240	-135
000000007ffe62c2	2018-08-09 06:58:49	-42	234	-141
000000007ffe62c2	2018-08-09 06:58:49	-57	240	-127
000000007ffe62c2	2018-08-09 06:58:50	-23	243	-141
000000007ffe62c2	2018-08-09 06:58:50	-50	231	-137
000000007ffe62c2	2018-08-09 06:58:50	-64	204	-132
000000007ffe62c2	2018-08-09 06:58:51	-71	211	-129
000000007ffe62c2	2018-08-09 06:58:51	-63	228	-140
000000007ffe62c2	2018-08-09 06:58:51	-76	217	-134
000000007ffe62c2	2018-08-09 06:58:51	-79	223	-146
000000007ffe62c2	2018-08-09 06:58:52	-79	214	-147
000000007ffe62c2	2018-08-09 06:58:52	-73	223	-147
000000007ffe62c2	2018-08-09 06:58:52	-65	220	-140
000000007ffe62c2	2018-08-09 06:58:53	-75	231	-143
000000007ffe62c2	2018-08-09 06:58:53	-67	212	-117
000000007ffe62c2	2018-08-09 06:58:53	-70	242	-141
000000007ffe62c2	2018-08-09 06:58:53	-49	227	-134
000000007ffe62c2	2018-08-09 06:58:54	-50	218	-134
000000007ffe62c2	2018-08-09 06:58:54	-58	221	-132
000000007ffe62c2	2018-08-09 06:58:54	-53	233	-152
000000007ffe62c2	2018-08-09 06:58:54	-41	215	-134
000000007ffe62c2	2018-08-09 06:58:55	-62	237	-140
000000007ffe62c2	2018-08-09 06:58:55	-51	226	-134
000000007ffe62c2	2018-08-09 06:58:55	-63	220	-138
000000007ffe62c2	2018-08-09 06:58:55	-61	234	-135
000000007ffe62c2	2018-08-09 06:58:56	-51	241	-149
000000007ffe62c2	2018-08-09 06:58:56	-39	211	-128
000000007ffe62c2	2018-08-09 06:58:56	-55	223	-138
000000007ffe62c2	2018-08-09 06:58:57	-39	228	-155
000000007ffe62c2	2018-08-09 06:58:57	-45	225	-139
000000007ffe62c2	2018-08-09 06:58:57	-35	249	-131
000000007ffe62c2	2018-08-09 06:58:58	-52	235	-137
000000007ffe62c2	2018-08-09 06:58:58	-31	240	-133
000000007ffe62c2	2018-08-09 06:58:58	-42	233	-143
000000007ffe62c2	2018-08-09 06:58:58	-26	237	-141
000000007ffe62c2	2018-08-09 06:58:59	3	226	-127
000000007ffe62c2	2018-08-09 06:58:59	29	243	-149
000000007ffe62c2	2018-08-09 06:58:59	29	237	-133
000000007ffe62c2	2018-08-09 06:58:59	44	239	-137
000000007ffe62c2	2018-08-09 06:59:00	58	249	-163
000000007ffe62c2	2018-08-09 06:59:00	46	248	-151
000000007ffe62c2	2018-08-09 06:59:00	37	264	-160
000000007ffe62c2	2018-08-09 06:59:01	21	231	-124
000000007ffe62c2	2018-08-09 06:59:01	8	244	-146
000000007ffe62c2	2018-08-09 06:59:01	-16	234	-137
000000007ffe62c2	2018-08-09 06:59:01	-17	249	-147
000000007ffe62c2	2018-08-09 06:59:02	-5	254	-141
000000007ffe62c2	2018-08-09 06:59:04	15	240	-137
000000007ffe62c2	2018-08-09 06:59:04	11	255	-144
000000007ffe62c2	2018-08-09 06:59:04	-7	242	-137
000000007ffe62c2	2018-08-09 06:59:04	-14	237	-138
000000007ffe62c2	2018-08-09 06:59:05	-26	237	-138
000000007ffe62c2	2018-08-09 06:59:05	-29	233	-131
000000007ffe62c2	2018-08-09 06:59:05	-26	232	-140
000000007ffe62c2	2018-08-09 06:59:06	-28	237	-135
000000007ffe62c2	2018-08-09 06:59:06	-28	234	-136
000000007ffe62c2	2018-08-09 06:59:06	-26	236	-139
000000007ffe62c2	2018-08-09 06:59:06	-49	230	-135
000000007ffe62c2	2018-08-09 06:59:07	-45	236	-137
000000007ffe62c2	2018-08-09 06:59:07	-41	237	-134
000000007ffe62c2	2018-08-09 06:59:07	-39	232	-135
000000007ffe62c2	2018-08-09 06:59:07	-41	233	-137
000000007ffe62c2	2018-08-09 06:59:08	-44	235	-134
000000007ffe62c2	2018-08-09 06:59:08	-42	233	-136
000000007ffe62c2	2018-08-09 06:59:08	-38	231	-139
000000007ffe62c2	2018-08-09 06:59:08	-40	234	-138
000000007ffe62c2	2018-08-09 06:59:09	-43	232	-138
000000007ffe62c2	2018-08-09 06:59:09	-42	233	-133
000000007ffe62c2	2018-08-09 06:59:09	-41	233	-140
000000007ffe62c2	2018-08-09 06:59:10	-39	233	-138
000000007ffe62c2	2018-08-09 06:59:10	-45	232	-137
000000007ffe62c2	2018-08-09 06:59:11	-43	230	-132
000000007ffe62c2	2018-08-09 06:59:11	-46	229	-133
000000007ffe62c2	2018-08-09 06:59:11	-39	230	-130
000000007ffe62c2	2018-08-09 06:59:11	-40	233	-139
000000007ffe62c2	2018-08-09 06:59:12	-49	224	-134
000000007ffe62c2	2018-08-09 06:59:12	-39	232	-140
000000007ffe62c2	2018-08-09 06:59:12	-40	233	-132
000000007ffe62c2	2018-08-09 06:59:12	-40	227	-135
000000007ffe62c2	2018-08-09 06:59:13	-46	232	-134
000000007ffe62c2	2018-08-09 06:59:13	-43	230	-133
000000007ffe62c2	2018-08-09 06:59:13	-43	230	-137
000000007ffe62c2	2018-08-09 06:59:13	-45	230	-136
000000007ffe62c2	2018-08-09 06:59:14	-49	232	-135
000000007ffe62c2	2018-08-09 06:59:14	-45	231	-132
000000007ffe62c2	2018-08-09 06:59:14	-41	234	-136
000000007ffe62c2	2018-08-09 06:59:15	-41	234	-137
000000007ffe62c2	2018-08-09 06:59:15	-41	231	-136
000000007ffe62c2	2018-08-09 06:59:15	-42	231	-135
000000007ffe62c2	2018-08-09 06:59:15	-40	234	-136
000000007ffe62c2	2018-08-09 06:59:16	-45	232	-136
000000007ffe62c2	2018-08-09 06:59:16	-43	229	-139
000000007ffe62c2	2018-08-09 06:59:16	-40	227	-136
000000007ffe62c2	2018-08-09 06:59:16	-45	228	-136
000000007ffe62c2	2018-08-09 06:59:17	-45	231	-137
000000007ffe62c2	2018-08-09 06:59:17	-42	235	-140
000000007ffe62c2	2018-08-09 06:59:17	-46	231	-134
000000007ffe62c2	2018-08-09 06:59:18	-42	230	-132
000000007ffe62c2	2018-08-09 06:59:18	-44	229	-137
000000007ffe62c2	2018-08-09 06:59:18	-43	233	-137
000000007ffe62c2	2018-08-09 06:59:18	-41	228	-140
000000007ffe62c2	2018-08-09 06:59:19	-45	231	-136
000000007ffe62c2	2018-08-09 06:59:19	-41	232	-137
000000007ffe62c2	2018-08-09 06:59:19	-45	229	-135
000000007ffe62c2	2018-08-09 06:59:19	-42	235	-142
000000007ffe62c2	2018-08-09 06:59:20	-41	231	-134
000000007ffe62c2	2018-08-09 06:59:20	-43	233	-135
000000007ffe62c2	2018-08-09 06:59:20	-44	232	-136
000000007ffe62c2	2018-08-09 06:59:21	-40	234	-135
000000007ffe62c2	2018-08-09 06:59:21	-39	234	-138
000000007ffe62c2	2018-08-09 06:59:21	-46	231	-139
000000007ffe62c2	2018-08-09 06:59:21	-42	231	-138
000000007ffe62c2	2018-08-09 06:59:22	-42	228	-132
000000007ffe62c2	2018-08-09 06:59:22	-40	233	-136
000000007ffe62c2	2018-08-09 06:59:22	-40	224	-142
000000007ffe62c2	2018-08-09 06:59:22	-44	231	-141
000000007ffe62c2	2018-08-09 06:59:23	-40	236	-135
000000007ffe62c2	2018-08-09 06:59:23	-42	231	-135
000000007ffe62c2	2018-08-09 06:59:23	-43	230	-135
000000007ffe62c2	2018-08-09 06:59:24	-43	230	-134
000000007ffe62c2	2018-08-09 06:59:24	-42	228	-137
000000007ffe62c2	2018-08-09 06:59:24	-45	229	-139
000000007ffe62c2	2018-08-09 06:59:24	-43	231	-135
000000007ffe62c2	2018-08-09 06:59:25	-42	232	-138
000000007ffe62c2	2018-08-09 06:59:25	-46	233	-134
000000007ffe62c2	2018-08-09 06:59:25	-40	230	-137
000000007ffe62c2	2018-08-09 06:59:26	-45	234	-137
000000007ffe62c2	2018-08-09 06:59:26	-44	233	-135
000000007ffe62c2	2018-08-09 06:59:26	-40	233	-136
000000007ffe62c2	2018-08-09 06:59:26	-46	229	-141
000000007ffe62c2	2018-08-09 06:59:27	-41	232	-139
000000007ffe62c2	2018-08-09 06:59:27	-45	231	-134
000000007ffe62c2	2018-08-09 06:59:27	-42	233	-132
000000007ffe62c2	2018-08-09 06:59:27	-43	229	-136
000000007ffe62c2	2018-08-09 06:59:28	-43	229	-133
000000007ffe62c2	2018-08-09 06:59:28	-47	235	-140
000000007ffe62c2	2018-08-09 06:59:28	-44	224	-130
000000007ffe62c2	2018-08-09 06:59:28	-44	234	-137
000000007ffe62c2	2018-08-09 06:59:29	-42	230	-132
000000007ffe62c2	2018-08-09 06:59:29	-41	233	-133
000000007ffe62c2	2018-08-09 06:59:29	-42	231	-137
000000007ffe62c2	2018-08-09 06:59:30	-44	231	-136
000000007ffe62c2	2018-08-09 06:59:30	-38	225	-135
000000007ffe62c2	2018-08-09 06:59:30	-43	228	-138
000000007ffe62c2	2018-08-09 06:59:30	-43	230	-137
000000007ffe62c2	2018-08-09 06:59:31	-42	228	-130
000000007ffe62c2	2018-08-09 06:59:31	-44	235	-142
000000007ffe62c2	2018-08-09 06:59:32	-44	229	-136
000000007ffe62c2	2018-08-09 06:59:33	-45	228	-133
000000007ffe62c2	2018-08-09 06:59:33	-42	236	-137
000000007ffe62c2	2018-08-09 06:59:33	-40	231	-137
000000007ffe62c2	2018-08-09 06:59:33	-40	233	-128
000000007ffe62c2	2018-08-09 06:59:34	-39	230	-134
000000007ffe62c2	2018-08-09 06:59:34	-42	226	-136
000000007ffe62c2	2018-08-09 06:59:34	-41	227	-134
000000007ffe62c2	2018-08-09 06:59:34	-43	230	-132
000000007ffe62c2	2018-08-09 06:59:35	-43	235	-137
000000007ffe62c2	2018-08-09 06:59:35	-46	237	-140
000000007ffe62c2	2018-08-09 06:59:35	-41	229	-134
000000007ffe62c2	2018-08-09 06:59:36	-39	231	-135
000000007ffe62c2	2018-08-09 06:59:36	-41	227	-133
000000007ffe62c2	2018-08-09 06:59:36	-43	232	-136
000000007ffe62c2	2018-08-09 06:59:36	-42	227	-134
000000007ffe62c2	2018-08-09 06:59:37	-40	227	-138
000000007ffe62c2	2018-08-09 06:59:37	-46	227	-130
000000007ffe62c2	2018-08-09 06:59:37	-45	236	-131
000000007ffe62c2	2018-08-09 06:59:37	-43	226	-134
000000007ffe62c2	2018-08-09 06:59:38	-41	235	-133
000000007ffe62c2	2018-08-09 06:59:38	-39	232	-135
000000007ffe62c2	2018-08-09 06:59:38	-37	234	-140
000000007ffe62c2	2018-08-09 06:59:39	-41	237	-136
000000007ffe62c2	2018-08-09 06:59:39	-42	234	-133
000000007ffe62c2	2018-08-09 06:59:39	-44	230	-136
000000007ffe62c2	2018-08-09 06:59:39	-46	235	-138
000000007ffe62c2	2018-08-09 06:59:40	-42	235	-136
000000007ffe62c2	2018-08-09 06:59:40	-42	234	-136
000000007ffe62c2	2018-08-09 06:59:40	-43	228	-136
000000007ffe62c2	2018-08-09 06:59:40	-45	233	-138
000000007ffe62c2	2018-08-09 06:59:41	-38	232	-137
000000007ffe62c2	2018-08-09 06:59:41	-44	227	-137
000000007ffe62c2	2018-08-09 06:59:41	-43	230	-134
000000007ffe62c2	2018-08-09 06:59:41	-41	229	-133
000000007ffe62c2	2018-08-09 06:59:42	-46	232	-134
000000007ffe62c2	2018-08-09 06:59:42	-47	227	-129
000000007ffe62c2	2018-08-09 06:59:42	-42	232	-135
000000007ffe62c2	2018-08-09 06:59:42	-51	230	-134
000000007ffe62c2	2018-08-09 06:59:43	-41	232	-136
000000007ffe62c2	2018-08-09 06:59:43	-41	228	-133
000000007ffe62c2	2018-08-09 06:59:43	-41	230	-138
000000007ffe62c2	2018-08-09 06:59:44	-44	234	-137
000000007ffe62c2	2018-08-09 06:59:44	-44	232	-136
000000007ffe62c2	2018-08-09 06:59:44	-44	220	-132
000000007ffe62c2	2018-08-09 06:59:44	-43	230	-135
000000007ffe62c2	2018-08-09 06:59:45	-57	223	-133
000000007ffe62c2	2018-08-09 06:59:45	-51	234	-136
000000007ffe62c2	2018-08-09 06:59:45	-50	229	-137
000000007ffe62c2	2018-08-09 06:59:45	-37	236	-137
000000007ffe62c2	2018-08-09 06:59:46	-35	227	-133
000000007ffe62c2	2018-08-09 06:59:46	-37	233	-135
000000007ffe62c2	2018-08-09 06:59:46	-27	234	-135
000000007ffe62c2	2018-08-09 06:59:47	-48	234	-139
000000007ffe62c2	2018-08-09 06:59:47	-47	233	-139
000000007ffe62c2	2018-08-09 06:59:47	-47	233	-139
000000007ffe62c2	2018-08-09 06:59:47	-44	231	-136
000000007ffe62c2	2018-08-09 06:59:48	-43	227	-135
000000007ffe62c2	2018-08-09 06:59:48	-38	230	-134
000000007ffe62c2	2018-08-09 06:59:48	-43	233	-134
000000007ffe62c2	2018-08-09 06:59:48	-46	234	-138
000000007ffe62c2	2018-08-09 06:59:49	-43	229	-136
000000007ffe62c2	2018-08-09 06:59:49	-44	231	-137
000000007ffe62c2	2018-08-09 06:59:49	-44	232	-134
000000007ffe62c2	2018-08-09 06:59:50	-46	233	-141
000000007ffe62c2	2018-08-09 06:59:50	-44	237	-142
000000007ffe62c2	2018-08-09 06:59:50	-42	235	-138
000000007ffe62c2	2018-08-09 06:59:50	-43	233	-140
000000007ffe62c2	2018-08-09 06:59:51	-45	228	-133
000000007ffe62c2	2018-08-09 06:59:51	-41	229	-134
000000007ffe62c2	2018-08-09 06:59:51	-45	231	-134
000000007ffe62c2	2018-08-09 06:59:52	-42	230	-135
000000007ffe62c2	2018-08-09 06:59:52	-42	232	-133
000000007ffe62c2	2018-08-09 06:59:52	-42	229	-134
000000007ffe62c2	2018-08-09 06:59:53	-44	228	-135
000000007ffe62c2	2018-08-09 06:59:53	-37	225	-132
000000007ffe62c2	2018-08-09 06:59:53	-44	228	-134
000000007ffe62c2	2018-08-09 06:59:53	-44	233	-138
000000007ffe62c2	2018-08-09 06:59:54	-43	228	-135
000000007ffe62c2	2018-08-09 06:59:54	-42	227	-134
000000007ffe62c2	2018-08-09 06:59:54	-44	228	-134
000000007ffe62c2	2018-08-09 06:59:54	-43	227	-137
000000007ffe62c2	2018-08-09 06:59:55	-46	235	-143
000000007ffe62c2	2018-08-09 06:59:55	-38	229	-136
000000007ffe62c2	2018-08-09 06:59:55	-42	227	-134
000000007ffe62c2	2018-08-09 06:59:55	-45	225	-131
000000007ffe62c2	2018-08-09 06:59:56	-42	232	-136
000000007ffe62c2	2018-08-09 06:59:56	-46	233	-137
000000007ffe62c2	2018-08-09 06:59:56	-44	233	-136
000000007ffe62c2	2018-08-09 06:59:57	-43	234	-139
000000007ffe62c2	2018-08-09 06:59:57	-39	232	-135
000000007ffe62c2	2018-08-09 06:59:57	-45	231	-133
000000007ffe62c2	2018-08-09 06:59:57	-43	228	-135
000000007ffe62c2	2018-08-09 06:59:58	-47	235	-140
000000007ffe62c2	2018-08-09 06:59:58	-42	234	-135
000000007ffe62c2	2018-08-09 06:59:58	-43	229	-130
000000007ffe62c2	2018-08-09 06:59:58	-42	231	-133
000000007ffe62c2	2018-08-09 06:59:59	-43	232	-141
000000007ffe62c2	2018-08-09 06:59:59	-45	231	-135
000000007ffe62c2	2018-08-09 06:59:59	-45	229	-134
000000007ffe62c2	2018-08-09 07:00:01	-33	224	-129
000000007ffe62c2	2018-08-09 07:00:01	-37	233	-135
000000007ffe62c2	2018-08-09 07:00:01	-37	237	-137
000000007ffe62c2	2018-08-09 07:00:02	-45	232	-137
000000007ffe62c2	2018-08-09 07:00:02	-43	236	-139
000000007ffe62c2	2018-08-09 07:00:02	-47	231	-134
000000007ffe62c2	2018-08-09 07:00:02	-43	229	-137
000000007ffe62c2	2018-08-09 07:00:03	-43	227	-136
000000007ffe62c2	2018-08-09 07:00:03	-43	229	-132
000000007ffe62c2	2018-08-09 07:00:03	-40	232	-138
000000007ffe62c2	2018-08-09 07:00:04	-40	234	-135
000000007ffe62c2	2018-08-09 07:00:04	-47	231	-137
000000007ffe62c2	2018-08-09 07:00:04	-46	229	-138
000000007ffe62c2	2018-08-09 07:00:05	-45	225	-140
000000007ffe62c2	2018-08-09 07:00:05	-58	232	-141
000000007ffe62c2	2018-08-09 07:00:05	-73	223	-137
000000007ffe62c2	2018-08-09 07:00:05	-102	220	-138
000000007ffe62c2	2018-08-09 07:00:06	-99	204	-134
000000007ffe62c2	2018-08-09 07:00:06	-108	216	-134
000000007ffe62c2	2018-08-09 07:00:06	-94	211	-130
000000007ffe62c2	2018-08-09 07:00:07	-118	205	-138
000000007ffe62c2	2018-08-09 07:00:07	-63	234	-132
000000007ffe62c2	2018-08-09 07:00:07	-88	239	-142
000000007ffe62c2	2018-08-09 07:00:07	-95	223	-125
000000007ffe62c2	2018-08-09 07:00:08	-113	201	-151
000000007ffe62c2	2018-08-09 07:00:08	-107	235	-129
000000007ffe62c2	2018-08-09 07:00:08	-106	216	-130
000000007ffe62c2	2018-08-09 07:00:09	-109	199	-128
000000007ffe62c2	2018-08-09 07:00:09	-104	212	-132
000000007ffe62c2	2018-08-09 07:00:09	-120	221	-138
000000007ffe62c2	2018-08-09 07:00:09	-103	227	-142
000000007ffe62c2	2018-08-09 07:00:10	-86	219	-129
000000007ffe62c2	2018-08-09 07:00:10	-87	214	-129
000000007ffe62c2	2018-08-09 07:00:11	-68	232	-130
000000007ffe62c2	2018-08-09 07:00:11	-46	205	-105
000000007ffe62c2	2018-08-09 07:00:11	-27	244	-139
000000007ffe62c2	2018-08-09 07:00:11	-52	208	-130
000000007ffe62c2	2018-08-09 07:00:12	-79	240	-157
000000007ffe62c2	2018-08-09 07:00:12	-77	207	-132
000000007ffe62c2	2018-08-09 07:00:12	-81	219	-131
000000007ffe62c2	2018-08-09 07:00:12	-83	206	-128
000000007ffe62c2	2018-08-09 07:00:13	-81	213	-130
000000007ffe62c2	2018-08-09 07:00:13	-84	208	-132
000000007ffe62c2	2018-08-09 07:00:13	-82	221	-132
000000007ffe62c2	2018-08-09 07:00:14	-75	214	-137
000000007ffe62c2	2018-08-09 07:00:14	-76	222	-145
000000007ffe62c2	2018-08-09 07:00:14	-73	225	-132
000000007ffe62c2	2018-08-09 07:00:14	-81	221	-122
000000007ffe62c2	2018-08-09 07:00:15	-66	236	-142
